Unnamed: 0,rank_date,title,rank,author,full_price,selling_price,category,publisher,available?
63,2021-10-03,ปรมาจารย์ลัทธิมาร ตอนพิเศษ,16.0,โม่เซียงถงซีว,220.0,187.0,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,เบเกอรี่บุ๊ค (Bakery,Out of Stock
64,2021-10-03,รักครั้งนี้ผมไม่พลาด ,20.0,ยอนิม,340.0,289.0,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,NanaNaRiS,Add to Cart
65,2021-10-03,ฟิฟตี้เชดส์ฟรีด Fifty Shades Freed,24.0,อี แอล เจมส์,455.0,319.0,Books/นิยาย/นิยายโรแมนติก,Rose,Out of Stock
66,2021-10-03,ฮัสกี้หน้าโง่กับอาจารย์เหมียวขาวของเขา เล่ม 3,28.0,โร่วเปาปู้ชือโร่ว (rou bao bu chi rou),395.0,335.75,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,Rose,Add to Cart
67,2021-10-03,ปรมาจารย์ลัทธิมาร เล่ม 3,32.0,โม่เซียงถงซีว,360.0,306.0,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,เบเกอรี่บุ๊ค (Bakery,Out of Stock
68,2021-10-03,INTO THE MAGIC SHOP เราทุกคนล้วนมีร้านเวทมนตร์อยู่ในใจ,36.0,"ดร.เจมส์ อาร์. โดตี(James R. Doty, M.D.)",245.0,208.25,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Out of Stock
69,2021-10-03,น่าจะรู้อย่างนี้ ตั้งแต่ตอนอายุ 20 (ฉบับปรับปรุง),40.0,TINA SEELIG,185.0,157.25,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,วีเลิร์น (WeLearn),Add to Cart
70,2021-10-03,สัญญาณเตือนตาย เล่ม 1,44.0,โจวเฮ่าฮุย,345.0,293.25,Books/นิยายแปล/นิยายแปล,แพรวสำนักพิมพ์,Add to Cart
71,2021-10-03,สัญญาณเตือนตาย เล่ม 4,48.0,โจวเฮ่าฮุย,375.0,318.75,Books/นิยายแปล/นิยายแปล,แพรวสำนักพิมพ์,Add to Cart
72,2021-10-03,ออกแบบรักฉบับกูตูร์ เล่ม 1-2 (2 เล่มจบ),52.0,ai xiao tu,720.0,576.0,Books/นิยาย/นิยายโรแมนติก,ไป่เหอ,Add to Cart
73,2021-10-03,DARKER ดาร์กเกอร์,56.0,อี แอล เจมส์,425.0,298.0,Books/นิยาย/นิยายโรแมนติก,Rose,Add to Cart
74,2021-10-03,ใต้เงาตะวัน (ปก+บาร์โค้ดใหม่),60.0,ปิยะพร ศักดิ์เกษม,439.0,308.0,Books/นิยาย/นิยายโรแมนติก,อรุณ,Add to Cart
75,2021-10-03,นักรบพเนจรสุดขอบฟ้า เล่ม 1,64.0,Priest (พีต้า),360.0,306.0,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,SENSE BOOK (เซ้นส์),Add to Cart
76,2021-10-03,SHOPHOUSE & TOWNHOME บ้านตึกแถวและทาวน์โฮม,68.0,กองบรรณาธิการนิตยสาร Room,445.0,400.5,Books/บ้านและสวน/บ้านและสวน,บ้านและสวน,Add to Cart
77,2021-10-03,Vbox สัญญาณเตือนตาย เล่ม 5 (เล่มจบ),72.0,โจวเฮ่าฮุย,375.0,300.0,Books/นิยายแปล/นิยายแปล,แพรวสำนักพิมพ์,Add to Cart
78,2021-10-03,สวดมนต์อย่างไร? ให้เจ้ากรรมนายเวรได้ยิน,76.0,นิติกฤตย์ กิตติศรีวรนันท์,195.0,165.75,Books/ธรรมะ ศาสนา และปรัชญา/ธรรมะ ศาสนา และปรัชญา,Decoder,Add to Cart
79,2021-10-03,Hero,80.0,รอนดา เบิร์น (Rhonda Byrne),265.0,133.0,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Out of Stock
80,2021-10-03,พันธะรักวันสิ้นโลก UNDEAD เล่ม 1-2 (2 เล่มจบ),81.0,หวายซ่าง (Huai Shang),840.0,672.0,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,Rose,Add to Cart
81,2021-10-03,ฝึกสมองให้มองแต่ความสุข,82.0,เคนอิจิโร่ โมจิ,195.0,165.75,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
82,2021-10-03,ปริศนาฟาติมา THE THIRD SECRET,83.0,สตีฟ เบอร์รี,395.0,277.0,Books/นิยายแปล/นิยายแปล,แพรวสำนักพิมพ์,Add to Cart
83,2021-10-03,อุบัติการณ์ถล่มโลก The Last Star,85.0,ริค แยนซีย์,345.0,242.0,Books/นิยาย/นิยายแฟนตาซี,Spell,Add to Cart
84,2021-10-03,SAPIENS เซเปียนส์ ประวัติย่อมนุษยชาติ (ปกอ่อน),86.0,ยูวัล โนอาห์ แฮรารี,530.0,450.5,Books/หนังสือบทความ สารคดี/ประวัติศาสตร์,ยิปซี,Add to Cart
85,2021-10-03,สายเลือดแห่งเอลฟ์ The Witcher : Blood of Elves,87.0,อันเดร ซาพคอฟสกี,395.0,335.75,Books/นิยาย/นิยายแฟนตาซี,แพรวสำนักพิมพ์,Add to Cart
86,2021-10-03,คู่มือเอาชีวิตรอด,89.0,Colin Towell (โคลิน โทเวลล์),790.0,671.5,Books/หนังสือท่องเที่ยว/ประสบการณ์ท่องเที่ยว,วารา,Out of Stock
87,2021-10-03,The Art of Statistics : Learning from Data,90.0,David Spiegelhalter,395.0,335.75,Books/บริหาร ธุรกิจ/การเงิน การลงทุน,BOOKSCAPE (บุ๊คสเคป),Out of Stock
88,2021-10-03,ฆ่าหมาป่า เล่ม 2,91.0,Priest (พีต้า),380.0,323.0,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,SENSE BOOK (เซ้นส์),Add to Cart
89,2021-10-03,มหาวิทยาลัยซอมบี้ ZOMBIES IN COLLEGE เล่ม 3,93.0,เหยียนเหลียงอวี่,365.0,310.25,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,Rose,Add to Cart
90,2021-10-03,เที่ยวสแกนดิเนเวีย & บอสติก Scandinavia & Baltic,94.0,วรุตม์ โอนพรัตน์วิบูล,375.0,318.75,Books/หนังสือท่องเที่ยว/คู่มือท่องเที่ยว ต่างประเทศ,Dplus Guide,Add to Cart
91,2021-10-03,ศาลาในสวน GAZEBOS & SHEDS,95.0,"ปาณิทัต รัตนวิจิตร,ทิพาพรรณ",355.0,301.75,Books/บ้านและสวน/บ้านและสวน,บ้านและสวน,Add to Cart
92,2021-10-03,ในครึ่งที่ยังว่างของกระเป๋าเดินทางสีฟ้า,97.0,ฟูมิเอะ คนโด,320.0,272.0,Books/นิยาย/นิยายโรแมนติก,ซันเดย์ อาฟเตอร์นูน,Add to Cart
93,2021-10-03,เจาเหยา..ใครว่าโลกนี้ไม่มีผี เล่ม 1,98.0,จิ่วลู่เฟยเซียง (Jiu Lu Fei Xiang),315.0,267.75,Books/นิยายแปล/นิยายจีนแปล,ห้องสมุดดอตคอม,Add to Cart
94,2021-10-03,บ้านใต้ทะเล 100 ชั้น,99.0,อิวาอิ โทชิโอะ,255.0,216.75,Books/หนังสือเด็ก/เสริมเชาวน์ พัฒนาสมอง,Amarin Kids,Add to Cart
95,2021-10-03,เพราะเธอคือสายฝนที่ชื่นฉ่ำ The Beautiful Rain ,84.0,ราตรี อธิษฐาน,345.0,173.0,Books/นิยาย/นิยายโรแมนติก,อรุณ,Out of Stock
96,2021-10-03,สามีข้ากลายเป็นท่านอาเสียแล้ว เล่ม 1,88.0,ฉางโกวลั่วเยวี่ย,399.0,339.15,Books/นิยายแปล/นิยายจีนแปล,แจ่มใส,Add to Cart
97,2021-10-03,NETFLIX กฎที่นี่คือไม่มีกฎ,92.0,"รีด เฮสติงส์, เอริน เมเยอร์",375.0,318.75,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
98,2021-10-03,กฎ 21 ข้อที่ไม่มีผู้นำคนไหนปฏิเสธได้ THE 21 IRREFUTABLE LAWS OF LEADERSHIP,96.0,John C.Maxwell (จอห์น ซี. แม็กซ์เวลล),350.0,297.5,Books/บริหาร ธุรกิจ/การบริหารธุรกิจ,วีเลิร์น (WeLearn),Add to Cart
99,2021-10-03,TALKING TO STRANGERS ศิลปะแห่งการอ่านคน,100.0,มัลคอล์ม แกลดเวลล์,345.0,293.25,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
0,2021-10-04,ฮัสกี้หน้าโง่กับอาจารย์เหมียวขาวของเขา เล่ม 6,1.0,โร่วเปาปู้ชือโร่ว (rou bao bu chi rou),365.0,328.5,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,Rose,Pre-Order
1,2021-10-04,งานเลี้ยงแห่งวสันตกาล เล่ม 3-4 (SET 2เล่ม),2.0,ไป๋ลู่เฉิงซวง,790.0,632.0,Books/นิยายแปล/นิยายจีนแปล,อรุณ,Pre-Order
2,2021-10-04,Vbox งานเลี้ยงแห่งวสันตกาล เล่ม 3-4 (เล่มจบ),3.0,ไป๋ลู่เฉิงซวง,1145.0,916.0,Books/นิยายแปล/นิยายจีนแปล,อรุณ,Pre-Order
3,2021-10-04,SHOE DOG ฟิล ไนต์,5.0,Phil Knight,395.0,355.5,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
